,date,sitename,value,aqi_value,aqi_category,fips
94560,2020-02-03,TOR,0.58,7,0,42101
94562,2020-02-03,MON,0.66,8,0,42101
94587,2020-02-03,Near Road,0.79,9,0,44007
94589,2020-02-03,E Providence,3.24,37,0,44007
94669,2020-02-03,Look Rock - GSMNP,0.17,2,0,47009
94925,2020-02-03,Underhill,0.11,1,0,50007
94930,2020-02-03,Burlington,0.41,5,0,50007
94932,2020-02-03,RUTLAND,0.36,4,0,50021
94940,2020-02-03,AURORA HILLS,0.32,4,0,51013
94961,2020-02-03,MATH & SCIENCE CTR,0.28,3,0,51087
94975,2020-02-03,EAST VINTON ELEMENTARY SCHOOL,0.27,3,0,51161
94989,2020-02-03,HAMPTON,0.4,5,0,51650
94994,2020-02-03,NORFOLK - NOAA,0.2,2,0,51710
95007,2020-02-03,Cheeka Peak,0.11,1,0,53009
95027,2020-02-03,Seattle-10th & Weller,0.38,4,0,53033
95031,2020-02-03,Seattle-Beacon Hill,0.19,2,0,53033
95113,2020-02-03,Horicon Wildlife Area,0.11,1,0,55027
95143,2020-02-03,MILWAUKEE COLLEGE AVE.-NR,0.34,4,0,55079
95165,2020-02-03,Converse County Long-Term,0.08,1,0,56009
95175,2020-02-03,Cheyenne NCore,0.17,2,0,56021
95221,2020-02-03,SPABC14 COBACH,0.58,7,0,80002
95238,2020-02-03,Long Beach Signal Hill,0.46,5,0,84006
95361,2020-03-03,Garden,0.41,5,0,02020
95369,2020-03-03,NCore,0.72,8,0,02090
95412,2020-03-03,Phoenix JLG Supersite,0.36,4,0,04013
95482,2020-03-03,Oakland,0.6,7,0,06001
95486,2020-03-03,Oakland West,0.76,9,0,06001
95491,2020-03-03,Laney College,0.65,7,0,06001
95493,2020-03-03,Berkeley Aquatic Park,0.48,6,0,06001
95497,2020-03-03,Pleasanton - Owens Ct.,0.6,7,0,06001
95505,2020-03-03,Chico -  East,0.23,3,0,06007
95518,2020-03-03,Concord,0.42,5,0,06013
95524,2020-03-03,Bethel Island,0.45,5,0,06013
95528,2020-03-03,San Pablo - Rumrill,0.4,5,0,06013
95540,2020-03-03,Fresno - Garland,0.5,6,0,06019
95552,2020-03-03,Clovis - N. Villa Ave,0.41,5,0,06019
95562,2020-03-03,Calexico - Ethel Street,0.61,7,0,06025
95578,2020-03-03,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
95611,2020-03-03,Bakersfield-Muni,0.2,2,0,06029
95618,2020-03-03,Azusa,0.46,5,0,06037
95621,2020-03-03,Glendora - Laurel,0.23,3,0,06037
95626,2020-03-03,West Los Angeles - VA Hospital,0.46,5,0,06037
95629,2020-03-03,Los Angeles - N. Main Street,0.71,8,0,06037
95635,2020-03-03,Reseda,0.9,10,0,06037
95639,2020-03-03,Compton,0.81,9,0,06037
95642,2020-03-03,Pico Rivera,0.68,8,0,06037
95645,2020-03-03,Pomona,0.64,7,0,06037
95648,2020-03-03,Pasadena,0.54,6,0,06037
95652,2020-03-03,LAX-Hastings,0.3,4,0,06037
95656,2020-03-03,Santa Clarita,0.33,4,0,06037
95669,2020-03-03,San Rafael,0.46,5,0,06041
95695,2020-03-03,Salinas AMS,0.36,4,0,06053
95699,2020-03-03,Napa - Napa Valley College,0.26,3,0,06055
95705,2020-03-03,Anaheim,0.64,7,0,06059
95710,2020-03-03,Anaheim Near Road,0.85,10,0,06059
95711,2020-03-03,Mission Viejo,0.23,3,0,06059
95714,2020-03-03,La Habra,0.57,7,0,06059
95745,2020-03-03,Palm Springs - Fire Station,0.17,2,0,06065
95751,2020-03-03,Riverside - Rubidoux,0.51,6,0,06065
95757,2020-03-03,Mira Loma - Van Buren,0.56,6,0,06065
95762,2020-03-03,Lake Elsinore - W. Flint Street,0.36,4,0,06065
95771,2020-03-03,Arden Arcade - Del Paso Manor,0.41,5,0,06067
95782,2020-03-03,Bercut Dr,0.45,5,0,06067
95801,2020-03-03,Ontario Near Road,0.5,6,0,06071
95805,2020-03-03,Upland,0.4,5,0,06071
95813,2020-03-03,Fontana - Arrow Highway,0.4,5,0,06071
95824,2020-03-03,San Bernadino - 4th Street,0.46,5,0,06071
95844,2020-03-03,San Francisco,0.76,9,0,06075
95848,2020-03-03,Stockton - Hazelton Street,0.34,4,0,06077
95881,2020-03-03,Redwood City,0.56,6,0,06081
95889,2020-03-03,Santa Maria - Broadway,0.2,2,0,06083
95915,2020-03-03,San Jose - Jackson St.,0.75,9,0,06085
95919,2020-03-03,San Jose - Knox Ave,0.77,9,0,06085
95944,2020-03-03,Vallejo,0.57,7,0,06095
95955,2020-03-03,Sebastopol,0.27,3,0,06097
95959,2020-03-03,Modesto - 14th Street,0.5,6,0,06099
96008,2020-03-03,Welby - 78th Ave. & Steele St.,0.51,6,0,08001
96022,2020-03-03,Denver - CAMP - 2105 Broadway,0.46,5,0,08031
96028,2020-03-03,La Casa NCORE - 4545 Navajo St.,0.44,5,0,08031
96033,2020-03-03,I25 Denver,0.68,8,0,08031
96041,2020-03-03,Colorado Springs - Highway 24,0.56,6,0,08041
96056,2020-03-03,Ute 1,0.59,7,0,08067
96068,2020-03-03,Fort Collins - CSU - 708 S. Mason St.,0.34,4,0,08069
96082,2020-03-03,Greeley - Weld Co. Tower - 3101 35th Ave.,0.25,3,0,08123
96097,2020-03-03,Hartford-Huntley,0.46,5,0,09003
96104,2020-03-03,Cornwall,0.2,2,0,09005
96112,2020-03-03,New Haven - Criscuolo Park,0.29,3,0,09009
96143,2020-03-03,MLK,0.46,5,0,10003
96163,2020-03-03,DCNearRoad,0.5,6,0,11001
96178,2020-03-03,NCORE,0.23,3,0,12011
96183,2020-03-03,Near Road,0.65,7,0,12011
96212,2020-03-03,Pepsi Place,0.7,8,0,12031
96229,2020-03-03,MUNRO STREET,0.29,3,0,12057
96273,2020-03-03,Lab Annex,0.17,2,0,12086
96277,2020-03-03,Winter Park,0.46,5,0,12095
96294,2020-03-03,Sawgrass Lake Park,0.23,3,0,12103
96350,2020-03-03,South DeKalb,0.25,3,0,13089
96365,2020-03-03,NR-Georgia Tech,0.53,6,0,13121
96405,2020-03-03,Kapolei,0.33,4,0,15003
96409,2020-03-03,Honolulu,0.63,7,0,15003
96420,2020-03-03,St. Lukes Meridian,0.33,4,0,16001
96424,2020-03-03,Boise Eastman,1.03,12,0,16001
96457,2020-03-03,Bondville,0.08,1,0,17019
96594,2020-03-03,Indpls-Washington Park,0.28,3,0,18097
96601,2020-03-03,Indpls - I-70 E,0.22,3,0,18097
96628,2020-03-03,Evansville-Lloyd,0.57,7,0,18163
96673,2020-03-03,"Davenport, 10th & Vine",0.2,2,0,19163
96752,2020-03-03,Cannons Lane,0.48,6,0,21111
96758,2020-03-03,Near Road,0.59,7,0,21111
96852,2020-03-03,MICMAC,0.27,3,0,23003
96890,2020-03-03,Essex,0.4,5,0,24005
96911,2020-03-03,Piney Run,0.1,1,0,24023
96921,2020-03-03,Howard County Near Road,0.46,5,0,24027
96977,2020-03-03,Boston - Roxbury,0.26,3,0,25025
96982,2020-03-03,Boston-Von Hillern,0.4,5,0,25025
96986,2020-03-03,Worcester,0.3,4,0,25027
97016,2020-03-03,GRAND RAPIDS,0.94,11,0,26081
97055,2020-03-03,ALLEN PARK,0.0,0,0,26163
97065,2020-03-03,Eliza Howell- Roadway,1.08,12,0,26163
97069,2020-03-03,DET POLICE 4TH,0.8,9,0,26163
97072,2020-03-03,TRINITY ST MARKS,1.25,14,0,26163
97081,2020-03-03,Blaine,0.22,3,0,27003
97100,2020-03-03,Lakeville - Near Road,0.08,1,0,27037
97106,2020-03-03,Minneapolis-Downtown,0.4,5,0,27053
97108,2020-03-03,Minneapolis-Near Road,0.35,4,0,27053
97157,2020-03-03,Jackson NCORE,0.19,2,0,28049
97207,2020-03-03,Blue Ridge I-70,0.47,5,0,29095
97234,2020-03-03,BLAIR STREET,0.54,6,0,29510
97241,2020-03-03,Forest Park,0.55,6,0,29510
97254,2020-03-03,West Yellowstone Park Ent #2,0.17,2,0,30031
97292,2020-03-03,NCORE,0.2,2,0,31055
97299,2020-03-03,77th and Dodge,0.53,6,0,31055
97326,2020-03-03,Jerome Mack,0.39,4,0,32003
97332,2020-03-03,Sunrise Acres,0.36,4,0,32003
97342,2020-03-03,RT,0.35,4,0,32003
97352,2020-03-03,Reno3,0.34,4,0,32031
97360,2020-03-03,Sparks,0.8,9,0,32031
97391,2020-03-03,Miller State Park,0.2,2,0,33011
97407,2020-03-03,Londonderry - Moose Hill,0.2,2,0,33015
97418,2020-03-03,Fort Lee Near Road,0.29,3,0,34003
97420,2020-03-03,Camden Spruce St,0.6,7,0,34007
97430,2020-03-03,Newark Firehouse,0.35,4,0,34013
97440,2020-03-03,Jersey City,0.6,7,0,34017
97463,2020-03-03,Elizabeth,0.5,6,0,34039
97465,2020-03-03,Elizabeth Trailer,0.25,3,0,34039
97688,2020-03-03,Millbrook NCore,0.23,3,0,37183
97694,2020-03-03,Triple Oak - Near Road,0.35,4,0,37183
97705,2020-03-03,Bismarck Residential,0.23,3,0,38015
97768,2020-03-03,Galleria,0.46,5,0,39035
97769,2020-03-03,G.T.Craig,0.3,4,0,39035
97778,2020-03-03,Cleveland Near Road,0.29,3,0,39035
97790,2020-03-03,Columbus NR - Smoky Row,0.17,2,0,39049
97806,2020-03-03,Taft,0.17,2,0,39061
97812,2020-03-03,Cincinnati Near Road,0.34,4,0,39061
97865,2020-03-03,Preble County,0.16,2,0,39135
97893,2020-03-03,STILWELL CASTNET & NCORE,0.4,5,0,40001
97931,2020-03-03,Near Road OKC,1.07,12,0,40109
97934,2020-03-03,North OKC,0.05,1,0,40109
97958,2020-03-03,Tulsa,0.67,8,0,40143
98111,2020-03-03,NEW,0.52,6,0,42101
98120,2020-03-03,TOR,0.61,7,0,42101
98122,2020-03-03,MON,1.03,12,0,42101
98148,2020-03-03,Near Road,0.56,6,0,44007
98150,2020-03-03,E Providence,4.87,55,1,44007
98227,2020-03-03,Look Rock - GSMNP,0.14,2,0,47009
98479,2020-03-03,Underhill,0.11,1,0,50007
98484,2020-03-03,Burlington,0.47,5,0,50007
98486,2020-03-03,RUTLAND,0.41,5,0,50021
98494,2020-03-03,AURORA HILLS,0.36,4,0,51013
98517,2020-03-03,MATH & SCIENCE CTR,0.32,4,0,51087
98531,2020-03-03,EAST VINTON ELEMENTARY SCHOOL,0.2,2,0,51161
98545,2020-03-03,HAMPTON,0.47,5,0,51650
98550,2020-03-03,NORFOLK - NOAA,0.29,3,0,51710
98563,2020-03-03,Cheeka Peak,0.08,1,0,53009
98583,2020-03-03,Seattle-10th & Weller,0.38,4,0,53033
98587,2020-03-03,Seattle-Beacon Hill,0.14,2,0,53033
98669,2020-03-03,Horicon Wildlife Area,0.07,1,0,55027
98699,2020-03-03,MILWAUKEE COLLEGE AVE.-NR,0.32,4,0,55079
98724,2020-03-03,Converse County Long-Term,0.07,1,0,56009
98734,2020-03-03,Cheyenne NCore,0.13,1,0,56021
98780,2020-03-03,SPABC14 COBACH,1.15,13,0,80002
98797,2020-03-03,Long Beach Signal Hill,0.59,7,0,84006
98831,2020-03-03,Reno4,0.28,3,0,84032
98929,2020-04-03,Garden,0.33,4,0,02020
98937,2020-04-03,NCore,0.56,6,0,02090
98982,2020-04-03,Phoenix JLG Supersite,0.52,6,0,04013
99050,2020-04-03,Oakland,0.78,9,0,06001
99054,2020-04-03,Oakland West,0.68,8,0,06001
99059,2020-04-03,Laney College,0.58,7,0,06001
99061,2020-04-03,Berkeley Aquatic Park,0.41,5,0,06001
99065,2020-04-03,Pleasanton - Owens Ct.,0.65,7,0,06001
99073,2020-04-03,Chico -  East,0.33,4,0,06007
99087,2020-04-03,Concord,0.46,5,0,06013
99093,2020-04-03,Bethel Island,0.77,9,0,06013
99097,2020-04-03,San Pablo - Rumrill,0.34,4,0,06013
99109,2020-04-03,Fresno - Garland,0.56,6,0,06019
99121,2020-04-03,Clovis - N. Villa Ave,0.61,7,0,06019
99131,2020-04-03,Calexico - Ethel Street,0.34,4,0,06025
99147,2020-04-03,NCore - White Mountain Research Station - OVL,0.14,2,0,06027
99179,2020-04-03,Bakersfield-Muni,0.26,3,0,06029
99186,2020-04-03,Azusa,0.45,5,0,06037
99189,2020-04-03,Glendora - Laurel,0.29,3,0,06037
99194,2020-04-03,West Los Angeles - VA Hospital,0.48,6,0,06037
99197,2020-04-03,Los Angeles - N. Main Street,0.7,8,0,06037
99203,2020-04-03,Reseda,0.89,10,0,06037
99207,2020-04-03,Compton,0.76,9,0,06037
99210,2020-04-03,Pico Rivera,0.79,9,0,06037
99212,2020-04-03,Pomona,0.69,8,0,06037
99214,2020-04-03,Pasadena,0.47,5,0,06037
99218,2020-04-03,LAX-Hastings,0.29,3,0,06037
99222,2020-04-03,Santa Clarita,0.42,5,0,06037
99235,2020-04-03,San Rafael,0.56,6,0,06041
99263,2020-04-03,Salinas AMS,0.32,4,0,06053
99267,2020-04-03,Napa - Napa Valley College,0.38,4,0,06055
99275,2020-04-03,Anaheim,0.39,4,0,06059
99280,2020-04-03,Anaheim Near Road,0.68,8,0,06059
99281,2020-04-03,Mission Viejo,0.23,3,0,06059
99284,2020-04-03,La Habra,0.39,4,0,06059
99318,2020-04-03,Palm Springs - Fire Station,0.27,3,0,06065
99324,2020-04-03,Riverside - Rubidoux,0.56,6,0,06065
99330,2020-04-03,Mira Loma - Van Buren,0.56,6,0,06065
99335,2020-04-03,Lake Elsinore - W. Flint Street,0.36,4,0,06065
99344,2020-04-03,Arden Arcade - Del Paso Manor,0.59,7,0,06067
99355,2020-04-03,Bercut Dr,0.52,6,0,06067
99374,2020-04-03,Ontario Near Road,0.6,7,0,06071
99378,2020-04-03,Upland,0.46,5,0,06071
99386,2020-04-03,Fontana - Arrow Highway,0.58,7,0,06071
99397,2020-04-03,San Bernadino - 4th Street,0.54,6,0,06071
99417,2020-04-03,San Francisco,0.7,8,0,06075
99421,2020-04-03,Stockton - Hazelton Street,0.88,10,0,06077
99455,2020-04-03,Redwood City,0.57,7,0,06081
99463,2020-04-03,Santa Maria - Broadway,0.19,2,0,06083
99490,2020-04-03,San Jose - Jackson St.,0.75,9,0,06085
99494,2020-04-03,San Jose - Knox Ave,0.83,10,0,06085
99518,2020-04-03,Vallejo,0.65,7,0,06095
99529,2020-04-03,Sebastopol,0.29,3,0,06097
99533,2020-04-03,Modesto - 14th Street,0.57,7,0,06099
99585,2020-04-03,Welby - 78th Ave. & Steele St.,0.27,3,0,08001
99599,2020-04-03,Denver - CAMP - 2105 Broadway,0.23,3,0,08031
99605,2020-04-03,La Casa NCORE - 4545 Navajo St.,0.26,3,0,08031
99610,2020-04-03,I25 Denver,0.41,5,0,08031
99617,2020-04-03,Colorado Springs - Highway 24,0.57,7,0,08041
99632,2020-04-03,Ute 1,0.81,9,0,08067
99643,2020-04-03,Fort Collins - CSU - 708 S. Mason St.,0.36,4,0,08069
99656,2020-04-03,Greeley - Weld Co. Tower - 3101 35th Ave.,0.28,3,0,08123
99671,2020-04-03,Hartford-Huntley,0.29,3,0,09003
99678,2020-04-03,Cornwall,0.16,2,0,09005
99686,2020-04-03,New Haven - Criscuolo Park,0.19,2,0,09009
99717,2020-04-03,MLK,0.2,2,0,10003
99737,2020-04-03,DCNearRoad,0.54,6,0,11001
99751,2020-04-03,NCORE,0.27,3,0,12011
99756,2020-04-03,Near Road,0.72,8,0,12011
99785,2020-04-03,Pepsi Place,0.6,7,0,12031
99802,2020-04-03,MUNRO STREET,0.28,3,0,12057
99848,2020-04-03,Lab Annex,0.2,2,0,12086
99852,2020-04-03,Winter Park,0.46,5,0,12095
99870,2020-04-03,Sawgrass Lake Park,0.23,3,0,12103
99926,2020-04-03,South DeKalb,0.34,4,0,13089
99941,2020-04-03,NR-Georgia Tech,0.72,8,0,13121
99980,2020-04-03,Kapolei,0.36,4,0,15003
99984,2020-04-03,Honolulu,0.59,7,0,15003
99995,2020-04-03,St. Lukes Meridian,0.28,3,0,16001
100000,2020-04-03,Boise Eastman,0.84,10,0,16001
100033,2020-04-03,Bondville,0.11,1,0,17019
100169,2020-04-03,Indpls-Washington Park,0.57,7,0,18097
100176,2020-04-03,Indpls - I-70 E,0.38,4,0,18097
100207,2020-04-03,Evansville-Lloyd,0.41,5,0,18163
100253,2020-04-03,"Davenport, 10th & Vine",0.32,4,0,19163
100330,2020-04-03,Cannons Lane,0.5,6,0,21111
100336,2020-04-03,Near Road,0.65,7,0,21111
100432,2020-04-03,MICMAC,0.25,3,0,23003
100471,2020-04-03,Essex,0.25,3,0,24005
100492,2020-04-03,Piney Run,0.11,1,0,24023
100502,2020-04-03,Howard County Near Road,0.34,4,0,24027
100558,2020-04-03,Boston - Roxbury,0.2,2,0,25025
100563,2020-04-03,Boston-Von Hillern,0.3,4,0,25025
100567,2020-04-03,Worcester,0.2,2,0,25027
100597,2020-04-03,GRAND RAPIDS,0.63,7,0,26081
100636,2020-04-03,ALLEN PARK,0.0,0,0,26163
100646,2020-04-03,Eliza Howell- Roadway,0.65,7,0,26163
100650,2020-04-03,DET POLICE 4TH,0.41,5,0,26163
100653,2020-04-03,TRINITY ST MARKS,0.56,6,0,26163
100662,2020-04-03,Blaine,0.23,3,0,27003
100681,2020-04-03,Lakeville - Near Road,0.16,2,0,27037
100687,2020-04-03,Minneapolis-Downtown,0.38,4,0,27053
100689,2020-04-03,Minneapolis-Near Road,0.4,5,0,27053
100739,2020-04-03,Jackson NCORE,0.08,1,0,28049
100789,2020-04-03,Blue Ridge I-70,0.35,4,0,29095
100818,2020-04-03,BLAIR STREET,0.44,5,0,29510
100825,2020-04-03,Forest Park,0.46,5,0,29510
100837,2020-04-03,West Yellowstone Park Ent #2,0.17,2,0,30031
100875,2020-04-03,NCORE,0.19,2,0,31055
100882,2020-04-03,77th and Dodge,0.64,7,0,31055
100909,2020-04-03,Jerome Mack,1.25,14,0,32003
100915,2020-04-03,Sunrise Acres,1.0,11,0,32003
100925,2020-04-03,RT,0.76,9,0,32003
100941,2020-04-03,Sparks,0.71,8,0,32031
100972,2020-04-03,Miller State Park,0.14,2,0,33011
100988,2020-04-03,Londonderry - Moose Hill,0.16,2,0,33015
100998,2020-04-03,Fort Lee Near Road,0.17,2,0,34003
101000,2020-04-03,Camden Spruce St,0.34,4,0,34007
101010,2020-04-03,Newark Firehouse,0.19,2,0,34013
101020,2020-04-03,Jersey City,0.2,2,0,34017
101043,2020-04-03,Elizabeth,0.2,2,0,34039
101045,2020-04-03,Elizabeth Trailer,0.14,2,0,34039
101267,2020-04-03,Millbrook NCore,0.17,2,0,37183
101273,2020-04-03,Triple Oak - Near Road,0.39,4,0,37183
101283,2020-04-03,Bismarck Residential,0.22,3,0,38015
101347,2020-04-03,Galleria,0.2,2,0,39035
101348,2020-04-03,G.T.Craig,0.34,4,0,39035
101357,2020-04-03,Cleveland Near Road,0.45,5,0,39035
101369,2020-04-03,Columbus NR - Smoky Row,0.25,3,0,39049
101385,2020-04-03,Taft,0.23,3,0,39061
101391,2020-04-03,Cincinnati Near Road,0.46,5,0,39061
101445,2020-04-03,Preble County,0.16,2,0,39135
101473,2020-04-03,STILWELL CASTNET & NCORE,0.48,6,0,40001
101512,2020-04-03,Near Road OKC,0.68,8,0,40109
101515,2020-04-03,North OKC,0.14,2,0,40109
101537,2020-04-03,Tulsa,0.65,7,0,40143
101686,2020-04-03,NEW,0.26,3,0,42101
101695,2020-04-03,TOR,0.42,5,0,42101
101697,2020-04-03,MON,0.54,6,0,42101
101721,2020-04-03,Near Road,0.56,6,0,44007
101723,2020-04-03,E Providence,9.08,97,1,44007
101798,2020-04-03,Look Rock - GSMNP,0.14,2,0,47009
102048,2020-04-03,Underhill,0.11,1,0,50007
102052,2020-04-03,Burlington,0.29,3,0,50007
102054,2020-04-03,RUTLAND,0.11,1,0,50021
102062,2020-04-03,AURORA HILLS,0.22,3,0,51013
102085,2020-04-03,MATH & SCIENCE CTR,0.32,4,0,51087
102099,2020-04-03,EAST VINTON ELEMENTARY SCHOOL,0.1,1,0,51161
102113,2020-04-03,HAMPTON,0.45,5,0,51650
102118,2020-04-03,NORFOLK - NOAA,0.27,3,0,51710
102131,2020-04-03,Cheeka Peak,0.08,1,0,53009
102151,2020-04-03,Seattle-10th & Weller,0.51,6,0,53033
102155,2020-04-03,Seattle-Beacon Hill,0.32,4,0,53033
102236,2020-04-03,Horicon Wildlife Area,0.11,1,0,55027
102267,2020-04-03,MILWAUKEE COLLEGE AVE.-NR,0.34,4,0,55079
102292,2020-04-03,Converse County Long-Term,0.05,1,0,56009
102301,2020-04-03,Cheyenne NCore,0.13,1,0,56021
102347,2020-04-03,SPABC14 COBACH,0.85,10,0,80002
102364,2020-04-03,Long Beach Signal Hill,0.34,4,0,84006
102398,2020-04-03,Reno4,0.38,4,0,84032
102502,2020-05-03,Garden,1.07,12,0,02020
102509,2020-05-03,NCore,0.59,7,0,02090
102554,2020-05-03,Phoenix JLG Supersite,0.46,5,0,04013
102619,2020-05-03,Oakland,0.36,4,0,06001
102623,2020-05-03,Oakland West,0.46,5,0,06001
102628,2020-05-03,Laney College,0.35,4,0,06001
102630,2020-05-03,Berkeley Aquatic Park,0.46,5,0,06001
102634,2020-05-03,Pleasanton - Owens Ct.,0.55,6,0,06001
102642,2020-05-03,Chico -  East,0.29,3,0,06007
102656,2020-05-03,Concord,0.38,4,0,06013
102662,2020-05-03,Bethel Island,0.4,5,0,06013
102666,2020-05-03,San Pablo - Rumrill,0.4,5,0,06013
102678,2020-05-03,Fresno - Garland,0.46,5,0,06019
102690,2020-05-03,Clovis - N. Villa Ave,0.55,6,0,06019
102700,2020-05-03,Calexico - Ethel Street,0.33,4,0,06025
102716,2020-05-03,NCore - White Mountain Research Station - OVL,0.11,1,0,06027
102749,2020-05-03,Bakersfield-Muni,0.22,3,0,06029
102756,2020-05-03,Azusa,0.71,8,0,06037
102759,2020-05-03,Glendora - Laurel,0.39,4,0,06037
102764,2020-05-03,West Los Angeles - VA Hospital,0.48,6,0,06037
102767,2020-05-03,Los Angeles - N. Main Street,0.58,7,0,06037
102773,2020-05-03,Reseda,0.57,7,0,06037
102777,2020-05-03,Compton,0.46,5,0,06037
102780,2020-05-03,Pico Rivera,0.61,7,0,06037
102783,2020-05-03,Pomona,0.72,8,0,06037
102786,2020-05-03,Pasadena,0.51,6,0,06037
102790,2020-05-03,LAX-Hastings,0.22,3,0,06037
102794,2020-05-03,Santa Clarita,0.48,6,0,06037
102807,2020-05-03,San Rafael,0.38,4,0,06041
102834,2020-05-03,Salinas AMS,0.29,3,0,06053
102838,2020-05-03,Napa - Napa Valley College,0.25,3,0,06055
102846,2020-05-03,Anaheim,0.44,5,0,06059
102850,2020-05-03,Anaheim Near Road,0.76,9,0,06059
102851,2020-05-03,Mission Viejo,0.3,4,0,06059
102855,2020-05-03,La Habra,0.39,4,0,06059
102889,2020-05-03,Palm Springs - Fire Station,0.23,3,0,06065
102895,2020-05-03,Riverside - Rubidoux,0.79,9,0,06065
102901,2020-05-03,Mira Loma - Van Buren,0.67,8,0,06065
102906,2020-05-03,Lake Elsinore - W. Flint Street,0.42,5,0,06065
102915,2020-05-03,Arden Arcade - Del Paso Manor,0.28,3,0,06067
102927,2020-05-03,Bercut Dr,0.2,2,0,06067
102945,2020-05-03,Ontario Near Road,0.7,8,0,06071
102949,2020-05-03,Upland,0.61,7,0,06071
102957,2020-05-03,Fontana - Arrow Highway,0.6,7,0,06071
102968,2020-05-03,San Bernadino - 4th Street,0.64,7,0,06071
102988,2020-05-03,San Francisco,0.53,6,0,06075
102992,2020-05-03,Stockton - Hazelton Street,0.69,8,0,06077
103025,2020-05-03,Redwood City,0.35,4,0,06081
103033,2020-05-03,Santa Maria - Broadway,0.17,2,0,06083
103060,2020-05-03,San Jose - Jackson St.,0.27,3,0,06085
103064,2020-05-03,San Jose - Knox Ave,0.42,5,0,06085
103089,2020-05-03,Vallejo,0.3,4,0,06095
103100,2020-05-03,Sebastopol,0.22,3,0,06097
103104,2020-05-03,Modesto - 14th Street,0.38,4,0,06099
103155,2020-05-03,Welby - 78th Ave. & Steele St.,0.42,5,0,08001
103169,2020-05-03,Denver - CAMP - 2105 Broadway,0.32,4,0,08031
103174,2020-05-03,La Casa NCORE - 4545 Navajo St.,0.4,5,0,08031
103179,2020-05-03,I25 Denver,0.67,8,0,08031
103187,2020-05-03,Colorado Springs - Highway 24,0.41,5,0,08041
103202,2020-05-03,Ute 1,0.83,10,0,08067
103213,2020-05-03,Fort Collins - CSU - 708 S. Mason St.,0.47,5,0,08069
103226,2020-05-03,Greeley - Weld Co. Tower - 3101 35th Ave.,0.26,3,0,08123
103241,2020-05-03,Hartford-Huntley,0.52,6,0,09003
103248,2020-05-03,Cornwall,0.19,2,0,09005
103256,2020-05-03,New Haven - Criscuolo Park,0.38,4,0,09009
103287,2020-05-03,MLK,0.2,2,0,10003
103306,2020-05-03,DCNearRoad,0.47,5,0,11001
103320,2020-05-03,NCORE,0.2,2,0,12011
103325,2020-05-03,Near Road,0.55,6,0,12011
103354,2020-05-03,Pepsi Place,0.51,6,0,12031
103371,2020-05-03,MUNRO STREET,0.23,3,0,12057
103416,2020-05-03,Lab Annex,0.2,2,0,12086
103421,2020-05-03,Winter Park,0.4,5,0,12095
103439,2020-05-03,Sawgrass Lake Park,0.22,3,0,12103
103494,2020-05-03,South DeKalb,0.23,3,0,13089
103509,2020-05-03,NR-Georgia Tech,0.59,7,0,13121
103547,2020-05-03,Kapolei,0.34,4,0,15003
103551,2020-05-03,Honolulu,0.63,7,0,15003
103561,2020-05-03,St. Lukes Meridian,0.14,2,0,16001
103566,2020-05-03,Boise Eastman,1.07,12,0,16001
103600,2020-05-03,Bondville,0.1,1,0,17019
103736,2020-05-03,Indpls-Washington Park,0.57,7,0,18097
103743,2020-05-03,Indpls - I-70 E,0.38,4,0,18097
103774,2020-05-03,Evansville-Lloyd,0.39,4,0,18163
103821,2020-05-03,"Davenport, 10th & Vine",0.16,2,0,19163
103898,2020-05-03,Cannons Lane,0.23,3,0,21111
103904,2020-05-03,Near Road,0.4,5,0,21111
103998,2020-05-03,MICMAC,0.28,3,0,23003
104037,2020-05-03,Essex,0.25,3,0,24005
104058,2020-05-03,Piney Run,0.13,1,0,24023
104068,2020-05-03,Howard County Near Road,0.33,4,0,24027
104076,2020-05-03,HU-Beltsville,0.17,2,0,24033
104126,2020-05-03,Boston - Roxbury,0.78,9,0,25025
104130,2020-05-03,Boston-Von Hillern,1.01,11,0,25025
104134,2020-05-03,Worcester,0.56,6,0,25027
104164,2020-05-03,GRAND RAPIDS,0.42,5,0,26081
104204,2020-05-03,ALLEN PARK,0.0,0,0,26163
104214,2020-05-03,Eliza Howell- Roadway,0.72,8,0,26163
104218,2020-05-03,DET POLICE 4TH,0.41,5,0,26163
104221,2020-05-03,TRINITY ST MARKS,0.66,8,0,26163
104230,2020-05-03,Blaine,0.2,2,0,27003
104249,2020-05-03,Lakeville - Near Road,0.08,1,0,27037
104255,2020-05-03,Minneapolis-Downtown,0.28,3,0,27053
104257,2020-05-03,Minneapolis-Near Road,0.35,4,0,27053
104305,2020-05-03,Jackson NCORE,0.41,5,0,28049
104356,2020-05-03,Blue Ridge I-70,0.2,2,0,29095
104387,2020-05-03,BLAIR STREET,0.38,4,0,29510
104394,2020-05-03,Forest Park,0.46,5,0,29510
104407,2020-05-03,West Yellowstone Park Ent #2,0.19,2,0,30031
104444,2020-05-03,NCORE,0.16,2,0,31055
104451,2020-05-03,77th and Dodge,0.53,6,0,31055
104477,2020-05-03,Jerome Mack,1.36,15,0,32003
104483,2020-05-03,Sunrise Acres,1.31,15,0,32003
104493,2020-05-03,RT,0.78,9,0,32003
104509,2020-05-03,Sparks,0.72,8,0,32031
104541,2020-05-03,Miller State Park,0.14,2,0,33011
